,NewsID,Category,SubCategory,cluster_hdbscan,proba
667,99086,news,newspolitics,8,0.6809570619786044
668,102015,news,newsus,-1,0.0
669,15873,news,newsoffbeat,-1,0.0
670,114751,news,newsworld,-1,0.0
671,78013,news,newscrime,6,1.0
672,83582,news,newsworld,-1,0.0
673,65794,news,newsscienceandtechnology,4,1.0
674,84388,news,newsus,10,0.9218768503393912
675,95031,news,newscrime,6,1.0
676,21121,news,newsworld,6,1.0
677,118189,news,newsus,6,0.8872709323846545
678,31341,news,newspolitics,8,1.0
679,120885,news,newsworld,3,0.5270509680906501
680,123458,news,newsus,8,0.8215434305533049
681,89942,news,newsus,-1,0.0
682,32090,news,newsscienceandtechnology,6,1.0
683,42727,news,newsoffbeat,-1,0.0
684,79272,news,newspolitics,8,0.8497343181014507
685,13767,news,newsus,5,0.7062974379250021
686,110468,news,newspolitics,-1,0.0
687,99545,news,newscrime,6,1.0
688,101628,news,newsus,-1,0.0
689,19440,news,newscrime,6,1.0
690,16842,news,newsus,11,0.9057279528591318
691,87598,news,newsoffbeat,5,1.0
692,62652,news,newsopinion,8,0.8711229413646696
693,76579,news,newsus,6,0.8833793132043466
694,127870,news,newsus,6,0.9564420781283226
695,29806,news,newsus,-1,0.0
696,88597,news,newsworld,3,0.5945618418194245
697,93208,news,newspolitics,8,0.9877188727980796
698,92932,news,newsus,6,1.0
699,4057,news,newspolitics,8,0.8689025524368377
700,92845,news,newsus,6,1.0
701,38386,news,newsus,-1,0.0
702,93064,news,newsscienceandtechnology,-1,0.0
703,17292,news,newspolitics,8,0.9559163394943178
704,114551,news,newscrime,6,0.893147980167705
705,30249,news,newsus,-1,0.0
706,118974,news,newsworld,2,0.965099921952302
707,22747,news,newsus,5,0.7736557077920173
708,99768,news,newsscienceandtechnology,-1,0.0
709,109590,news,newsscienceandtechnology,4,1.0
710,75449,news,newscrime,6,1.0
711,90076,news,newspolitics,8,0.7430723230257601
712,74306,news,newsus,6,1.0
713,93665,news,newsoffbeat,9,0.8385947967768103
714,18063,news,newspolitics,8,0.8878014789705706
715,103448,news,newsus,5,0.7229973866161381
716,26371,news,newsoffbeat,-1,0.0
717,19789,news,newspolitics,-1,0.0
718,65069,news,newsus,6,1.0
719,25750,news,newsworld,-1,0.0
720,29749,news,newsus,5,0.7099036776231216
721,48642,news,newscrime,6,1.0
722,23321,news,newspolitics,1,0.7579789407484322
723,112013,news,newsus,-1,0.0
724,5503,news,newsus,-1,0.0
725,21384,news,newsus,2,1.0
726,59111,news,newspolitics,4,0.595917820350739
727,101556,news,newsus,7,1.0
728,88785,news,newscrime,6,1.0
729,86192,news,newsus,6,1.0
730,19651,news,newsus,-1,0.0
731,93162,news,newspolitics,8,0.8351332198320349
732,11465,news,newsus,-1,0.0
733,11187,news,newscrime,9,0.7991117041936469
734,13904,news,newsworld,5,0.7274062360576019
735,76415,news,newspolitics,8,1.0
736,31789,news,newsus,6,0.8294008064206854
737,69853,news,newsus,6,1.0
738,94589,news,newsoffbeat,-1,0.0
739,31178,news,newsus,-1,0.0
740,55366,news,newsus,6,1.0
741,58966,news,newsus,-1,0.0
742,18262,news,newspolitics,8,0.7991478951157216
743,124678,news,newsus,-1,0.0
744,122209,news,newspolitics,8,0.7847703033807077
745,11286,news,newsus,-1,0.0
746,75266,news,newsus,6,1.0
747,2939,news,newsworld,3,0.6447388193238555
748,77594,news,newscrime,6,1.0
749,16092,news,newsworld,3,0.5945618418194245
750,1276,news,newsscienceandtechnology,4,1.0
751,48158,news,newsscienceandtechnology,6,1.0
752,48402,news,newsus,10,0.8136529782043272
753,70808,news,newsus,5,0.8959237155802603
754,116129,news,newscrime,-1,0.0
755,121680,news,newsus,6,1.0
756,2386,news,newspolitics,8,0.691649338659428
757,2678,news,newsus,-1,0.0
758,108760,news,newsus,5,1.0
759,57235,news,newspolitics,1,0.5781229105025767
760,606,news,newsus,11,1.0
761,103934,news,newspolitics,8,1.0
762,4401,news,newspolitics,8,0.8260525639912144
763,8844,news,newsworld,11,1.0
764,91332,news,newsscienceandtechnology,4,1.0
765,417,news,newscrime,-1,0.0
766,19331,news,newscrime,6,1.0
767,93572,news,newsscienceandtechnology,10,0.8060086756243223
768,47209,news,newsus,-1,0.0
769,22203,news,newsbusiness,10,0.9664367061248096
770,8390,news,newsworld,3,0.8260251670994528
771,106171,news,newsus,6,1.0
772,4818,news,newsus,6,1.0
773,127251,news,newspolitics,1,0.7447838305709555
774,109045,news,newsus,3,0.5945618418194245
775,100026,news,newspolitics,8,0.8260525639912144
776,3726,news,newsgoodnews,9,1.0
777,95101,news,newsus,6,1.0
778,27642,news,newsus,5,0.8568796624948622
779,112214,news,newspolitics,8,0.8103960450196591
780,67285,news,newsus,-1,0.0
781,76596,news,newspolitics,8,0.9835329915886912
782,119411,news,newsworld,5,0.7274062360576019
783,72557,news,newscrime,-1,0.0
784,4471,news,newspolitics,8,0.9556646879006072
785,64246,news,newsoffbeat,2,0.7433851348913096
786,54529,news,newsoffbeat,5,1.0
787,72561,news,newscrime,6,1.0
788,266,news,newsus,6,1.0
789,98630,news,newsscienceandtechnology,4,0.8163376623912967
790,102848,news,newsus,-1,0.0
791,67818,news,newscrime,6,1.0
792,111282,news,newsworld,3,0.9335127174953958
793,24338,news,newscrime,6,1.0
794,88554,news,newsus,5,0.5179298666596007
795,70978,news,newsus,8,0.8114941428020759
796,77191,news,newspolitics,8,0.9287893322389974
797,76032,news,newsworld,6,0.9874868398318186
798,103266,news,newsus,10,0.8759063006078186
799,3417,news,newsus,6,1.0
800,11018,news,newsus,7,1.0
801,76483,news,newsworld,3,0.5945618418194245
802,28276,news,newspolitics,8,0.9877188727980796
803,19516,news,newsus,7,1.0
804,59574,news,newspolitics,10,0.8136529782043272
805,29400,news,newspolitics,10,0.8136529782043272
806,104159,news,newsworld,3,0.7003593960877617
807,116463,news,newsworld,6,1.0
808,68994,news,newsus,6,1.0
809,92437,news,newsus,-1,0.0
810,25566,news,newsus,6,1.0
811,64958,news,newsscienceandtechnology,4,1.0
812,36066,news,newsus,-1,0.0
813,41883,news,newsus,6,1.0
814,55635,news,newspolitics,-1,0.0
815,115087,news,newsus,0,1.0
816,527,news,newsus,11,1.0
817,1811,news,newsus,11,1.0
818,32153,news,newscrime,5,0.6823920848788955
819,37884,news,newspolitics,1,0.6381584863444372
820,92038,news,newsscienceandtechnology,10,0.8060086756243223
821,95781,news,newsscienceandtechnology,4,1.0
822,48616,news,newsscienceandtechnology,4,0.7018437504631697
823,119835,news,newsworld,3,0.7003593960877617
824,8998,news,newsus,5,1.0
825,70969,news,newscrime,6,0.8655405567481549
826,84385,news,newspolitics,10,0.89597171671368
827,125349,news,newscrime,6,1.0
828,21068,news,newscrime,6,0.9035315291045042
829,119639,news,newsgoodnews,5,0.8556526377254376
830,41624,news,newspolitics,8,0.6750179022539692
831,94571,news,newsus,10,0.8759063006078186
832,84659,news,newsscienceandtechnology,-1,0.0
833,41954,news,newspolitics,8,0.8694690856648405
834,20311,news,newspolitics,8,1.0
835,85595,news,newspolitics,8,0.9877188727980796
836,67512,news,newscrime,9,0.9232502035741644
837,62924,news,newsworld,3,1.0
838,87827,news,newscrime,6,1.0
839,18327,news,newsus,1,0.9919313123841896
840,63005,news,newscrime,6,0.9716010393808008
841,100051,news,newsus,2,1.0
842,17859,news,newsworld,3,0.7003593960877617
843,18,news,newspolitics,8,0.6756057339221946
844,89805,news,newsus,11,1.0
845,55407,news,newsus,6,1.0
846,107560,news,newsus,6,1.0
847,61292,news,newsus,7,1.0
848,61511,news,newspolitics,1,0.5995965523129116
849,51958,news,newsopinion,-1,0.0
850,60309,news,newsworld,3,1.0
851,3003,news,newsus,2,1.0
852,9524,news,newsworld,5,0.7274062360576019
853,63278,news,newsoffbeat,2,0.7969582141628682
854,68222,news,newspolitics,8,1.0
855,67198,news,newsscienceandtechnology,4,1.0
856,82004,news,newsus,5,0.6957490098620484
857,52341,news,newsus,0,1.0
858,114810,news,newscrime,-1,0.0
859,32388,news,newspolitics,8,1.0
860,28285,news,newsus,4,1.0
861,44395,news,newsus,10,1.0
862,65777,news,newspolitics,-1,0.0
863,3210,news,newsworld,-1,0.0
864,40980,news,newsopinion,8,0.7522007737604256
865,120971,news,newspolitics,8,1.0
866,120255,news,newsus,-1,0.0
867,98546,news,newsscienceandtechnology,4,1.0
868,39771,news,newsus,5,1.0
869,4876,news,newsoffbeat,9,1.0
870,107963,news,newspolitics,10,0.8136529782043272
871,97031,news,newsus,8,0.8108358236946617
872,28051,news,newsscienceandtechnology,4,1.0
873,808,news,newsworld,-1,0.0
874,117630,news,newscrime,6,1.0
875,29786,news,newsworld,6,1.0
876,17645,news,newsworld,-1,0.0
877,114552,news,newsgoodnews,6,1.0
878,92578,news,newscrime,6,1.0
879,65690,news,newsus,3,0.9335127174953958
880,106272,news,newsopinion,8,1.0
881,1254,news,newspolitics,4,0.6977527225976362
882,120536,news,newsus,11,0.8635055375087528
883,78434,news,newsworld,6,1.0
884,10400,news,newspolitics,8,0.8531501228933844
885,65766,news,newsus,10,0.957717578574447
886,26037,news,newscrime,6,1.0
887,78574,news,newsus,-1,0.0
888,124912,news,newspolitics,-1,0.0
889,124391,news,newsus,3,0.6138214253488908
890,77077,news,newscrime,6,1.0
891,116374,news,newsus,6,1.0
892,9920,news,newspolitics,1,0.7462680043507511
893,24981,news,newsus,-1,0.0
894,5065,news,newsopinion,-1,0.0
895,40089,news,newsus,-1,0.0
896,4168,news,newsus,-1,0.0
897,120053,news,newsus,-1,0.0
898,14577,news,newscrime,6,1.0
899,1401,news,newsoffbeat,-1,0.0
900,97168,news,newsscienceandtechnology,-1,0.0
901,64494,news,newsscienceandtechnology,4,1.0
902,98294,news,newsus,-1,0.0
903,67013,news,newscrime,9,0.9621374692692836
904,105974,news,newscrime,6,1.0
905,34755,news,newsus,3,0.8510215997229195
906,24865,news,newsus,6,1.0
907,50968,news,newspolitics,4,0.6977527225976362
908,116817,news,newsworld,3,0.7978086404145681
909,106696,news,newsus,1,0.9919313123841896
910,78651,news,newsworld,3,0.5945618418194245
911,96595,news,newsscienceandtechnology,4,1.0
912,13543,news,newspolitics,-1,0.0
913,18541,news,newscrime,6,1.0
914,33943,news,newsus,5,0.5544017830328332
915,77264,news,newsus,-1,0.0
916,89484,news,newspolitics,8,0.9275071220582468
917,59794,news,newscrime,6,1.0
918,39248,news,newspolitics,8,1.0
919,88819,news,newsus,6,1.0
920,13590,news,newsus,-1,0.0
921,11143,news,newspolitics,1,0.5781229105025767
922,57914,news,newsus,6,1.0
923,93828,news,newspolitics,1,0.9919313123841896
924,17538,news,newsworld,3,0.920619246555857
925,12530,news,newsgoodnews,5,1.0
926,79958,news,newsus,6,1.0
927,95815,news,newsgoodnews,5,0.9538185412733
928,87625,news,newscrime,6,1.0
929,92936,news,newsgoodnews,9,0.9060170276087024
930,92414,news,newspolitics,-1,0.0
931,92132,news,newsscienceandtechnology,4,1.0
932,34006,news,newsopinion,8,0.9529579126758944
933,128105,news,newscrime,6,1.0
934,14096,news,newsscienceandtechnology,4,1.0
935,117351,news,newscrime,9,0.9621374692692836
936,32840,news,newsworld,-1,0.0
937,24883,news,newsus,-1,0.0
938,78016,news,newspolitics,-1,0.0
939,61071,news,newspolitics,-1,0.0
940,88904,news,newscrime,-1,0.0
941,67246,news,newsopinion,8,0.7594424461761847
942,14224,news,newsworld,3,0.7003593960877617
943,111209,news,newsus,-1,0.0
944,49136,news,newsus,2,1.0
945,37409,news,newsscienceandtechnology,4,1.0
946,101276,news,newspolitics,8,0.8978815072290585
947,107828,news,newsworld,3,0.89089813031802
948,23149,news,newscrime,6,1.0
949,126840,news,newsus,4,1.0
950,18667,news,newscrime,6,0.960027397922258
951,38352,news,newscrime,6,1.0
952,61982,news,newscrime,6,1.0
953,50594,news,newsus,7,1.0
954,31072,news,newscrime,6,1.0
955,57045,news,newsus,-1,0.0
956,25405,news,newsworld,-1,0.0
957,75420,news,newsus,-1,0.0
958,48875,news,newsus,-1,0.0
959,127698,news,newsscienceandtechnology,4,0.8914355214384964
960,76404,news,newsus,6,1.0
961,8213,news,newsus,-1,0.0
962,30999,news,newsus,-1,0.0
963,27685,news,newspolitics,8,0.7899057142472871
964,753,news,newsus,6,0.8668670047397661
965,39303,news,newsus,10,0.9783148827932694
966,34422,news,newsoffbeat,9,1.0
967,75742,news,newsus,6,0.9371816207731334
968,78938,news,newsus,4,1.0
969,43069,news,newspolitics,8,0.8640947795507975
970,80906,news,newspolitics,8,0.9811809944224156
971,71900,news,newsus,6,1.0
972,103891,news,newsscienceandtechnology,0,1.0
973,65036,news,newsus,6,1.0
974,89856,news,newsus,4,0.6977527225976362
975,100124,news,newspolitics,3,0.8297782147643187
976,31705,news,newspolitics,8,0.8771564343989166
977,56896,news,newsworld,3,1.0
978,8528,news,newspolitics,8,0.832641165375935
979,25897,news,newscrime,6,1.0
980,83229,news,newsworld,-1,0.0
981,101008,news,newscrime,-1,0.0
982,86958,news,newsus,6,1.0
983,44897,news,newsus,6,1.0
984,25537,news,newsus,-1,0.0
985,112354,news,newsus,6,1.0
986,4996,news,newspolitics,8,0.934679673750275
987,120520,news,newsus,-1,0.0
988,73797,news,newscrime,6,1.0
989,45307,news,newscrime,6,1.0
990,83332,news,newsus,-1,0.0
991,122130,news,newsworld,3,1.0
992,41702,news,newspolitics,8,0.925399957728345
993,119015,news,newsus,6,1.0
994,31882,news,newsworld,3,0.5781417187426563
995,106534,news,newscrime,6,1.0
996,119486,news,newsscienceandtechnology,4,1.0
997,40642,news,newsus,10,0.8759063006078186
998,120277,news,newspolitics,11,0.8635055375087528
999,49992,news,newsus,-1,0.0
1000,64483,news,newscrime,-1,0.0
1001,89380,news,newsoffbeat,2,1.0
1002,67029,news,newsscienceandtechnology,0,1.0
1003,66453,news,newsus,-1,0.0
1004,77050,news,newspolitics,1,0.5781229105025767
1005,61262,news,newsgoodnews,-1,0.0
1006,37951,news,newsus,-1,0.0
1007,108318,news,newspolitics,3,1.0
1008,65911,news,newsus,7,1.0
1009,47036,news,newsscienceandtechnology,4,0.6726428328375689
1010,122836,news,newsscienceandtechnology,4,1.0
1011,29592,news,newscrime,-1,0.0
1012,104649,news,newscrime,6,1.0
1013,13534,news,newspolitics,8,0.7248728865778851
1014,69725,news,newscrime,-1,0.0
1015,50904,news,newspolitics,8,0.9340381189151212
1016,123789,news,newsscienceandtechnology,10,0.8136529782043272
1017,56757,news,newspolitics,8,0.8909401599342459
1018,79383,news,newsus,10,0.8759063006078186
1019,96262,news,newsworld,-1,0.0
1020,65962,news,newsus,6,1.0
1021,34892,news,newscrime,6,1.0
1022,54706,news,newsus,10,0.8450545392298676
1023,33101,news,newspolitics,8,0.9573209885379336
1024,113338,news,newsopinion,8,1.0
1025,13519,news,newsopinion,8,1.0
1026,11333,news,newsus,-1,0.0
1027,59738,news,newscrime,6,1.0
1028,79976,news,newsus,6,1.0
1029,73049,news,newscrime,6,0.8655405567481549
1030,105215,news,newspolitics,1,1.0
1031,4675,news,newsus,6,1.0
1032,46563,news,newsus,7,1.0
1033,127460,news,newspolitics,8,1.0
1034,20956,news,newsus,6,0.8505567509911475
1035,93570,news,newsus,10,0.8297792667990124
1036,117622,news,newspolitics,3,0.7286481967033773
1037,15738,news,newsus,6,1.0
1038,123930,news,factcheck,-1,0.0
1039,66288,news,newscrime,5,0.8289193098960655
1040,65713,news,newsus,-1,0.0
1041,17207,news,newscrime,-1,0.0
1042,129122,news,newspolitics,3,0.4914888444602792
1043,20657,news,newscrime,9,1.0
1044,1037,news,newsopinion,3,0.6389827281575077
1045,85695,news,newsus,-1,0.0
1046,58844,news,newscrime,6,1.0
1047,8858,news,newspolitics,8,1.0
1048,117782,news,newsworld,3,0.4668147880115932
1049,56126,news,newspolitics,8,1.0
1050,120151,news,newsscienceandtechnology,4,1.0
1051,108026,news,newsgoodnews,5,1.0
1052,38956,news,newsus,6,0.9694098118286342
1053,124315,news,newsus,8,0.6756057339221946
1054,702,news,newscrime,6,1.0
1055,33822,news,newsworld,0,1.0
1056,19537,news,newscrime,5,0.7716086895908567
1057,3819,news,newspolitics,8,0.9607668588397142
1058,58537,news,newsopinion,8,1.0
1059,116059,news,newsus,6,0.8721773980795732
1060,35329,news,newsus,-1,0.0
1061,54629,news,newsworld,0,1.0
1062,106976,news,newscrime,6,1.0
1063,107039,news,newsus,-1,0.0
1064,12830,news,newsus,11,0.956056739003682
1065,80124,news,newsus,8,0.8260525639912144
1066,52863,news,newsus,5,0.7770044813807985
1067,12798,news,newscrime,-1,0.0
1068,17725,news,newsus,6,1.0
1069,7974,news,newsworld,4,1.0
1070,29862,news,newspolitics,8,1.0
1071,43583,news,newsus,6,1.0
1072,87334,news,newscrime,5,0.786274032072745
1073,2534,news,newscrime,6,1.0
1074,33850,news,newsworld,3,0.5945618418194245
1075,80314,news,newsscienceandtechnology,4,1.0
1076,38723,news,newsworld,11,0.9691299161544892
1077,45777,news,newscrime,6,0.9803311015585138
1078,110027,news,newsus,6,1.0
1079,43241,news,newspolitics,8,0.9092597024304307
1080,96472,news,newscrime,-1,0.0
1081,121067,news,newsgoodnews,5,0.8194947316441956
1082,29100,news,newsus,11,1.0
1083,2179,news,newsus,-1,0.0
1084,429,news,newsus,6,1.0
1085,77845,news,newsgoodnews,-1,0.0
1086,94136,news,newsus,-1,0.0
1087,73304,news,newsus,-1,0.0
1088,17289,news,newsus,6,0.9287773025290816
1089,3313,news,newsus,5,0.714110662821863
1090,3309,news,newsscienceandtechnology,4,1.0
1091,93398,news,newsus,0,1.0
1092,38914,news,newsworld,-1,0.0
1093,17058,news,newscrime,6,1.0
1094,25908,news,newspolitics,1,0.6416438321503106
1095,46134,news,newsus,6,0.9564420781283226
1096,42270,news,newsscienceandtechnology,4,1.0
1097,24783,news,newsworld,5,0.7274062360576019
1098,102859,news,newsus,6,1.0
1099,118241,news,newsus,6,1.0
1100,79579,news,causes,-1,0.0
1101,40112,news,newsus,6,0.90924101559972
1102,45146,news,newsus,5,0.9585271962437878
1103,88170,news,newscrime,-1,0.0
1104,26230,news,newsus,6,1.0
1105,102609,news,newsus,6,0.9948804567492824
1106,100847,news,newsus,8,0.814457703314269
1107,119517,news,newsus,6,1.0
1108,96418,news,newspolitics,-1,0.0
1109,15187,news,newsworld,11,1.0
1110,14156,news,newsus,5,1.0
1111,68820,news,newspolitics,8,0.9249965371084592
1112,66995,news,newsus,-1,0.0
1113,87047,news,newscrime,6,1.0
1114,126777,news,newsus,11,1.0
1115,50582,news,newspolitics,8,0.9071349030369597
1116,108442,news,newsus,10,1.0
1117,26271,news,newscrime,5,0.630530923184392
1118,58573,news,newsopinion,8,0.9994747775104776
1119,1546,news,factcheck,8,0.6904545841386233
1120,65145,news,newsworld,6,1.0
1121,63069,news,newsscienceandtechnology,-1,0.0
1122,93927,news,newsus,11,1.0
1123,115614,news,newsus,-1,0.0
1124,100709,news,newsus,1,1.0
1125,24696,news,newsus,7,1.0
1126,49218,news,newsus,-1,0.0
1127,80984,news,newsfactcheck,-1,0.0
1128,19169,news,newscrime,5,0.9758440736410718
1129,89675,news,newspolitics,8,0.9877188727980796
1130,76813,news,newspolitics,8,0.6753074757925246
1131,100749,news,newsoffbeat,5,0.7742698017258312
1132,89648,news,newsus,11,1.0
1133,19473,news,newsscienceandtechnology,10,0.9783148827932694
1134,33420,news,newsus,5,1.0
1135,76922,news,newsus,5,1.0
1136,79544,news,newsus,5,0.6638808155932305
1137,115320,news,newsus,6,1.0
1138,18510,news,newsoffbeat,6,1.0
1139,86288,news,newsus,2,1.0
1140,28208,news,newsus,0,1.0
1141,24964,news,newsus,6,1.0
1142,86470,news,newsbusiness,-1,0.0
1143,125496,news,newsus,-1,0.0
1144,38410,news,newsus,11,0.956056739003682
1145,96687,news,newspolitics,1,0.5026721779010923
1146,67066,news,newspolitics,8,0.9877188727980796
1147,47559,news,newsus,6,1.0
1148,113485,news,newsus,6,0.944686687614694
1149,93728,news,newsus,-1,0.0
1150,86905,news,newsus,9,1.0
1151,63612,news,newsgoodnews,9,1.0
1152,96125,news,newsworld,4,0.8743572522748498
1153,82374,news,newsworld,3,1.0
1154,106110,news,newspolitics,8,0.982642738468508
1155,25816,news,newsus,6,1.0
1156,32197,news,newscrime,6,0.8655405567481549
1157,15494,news,newsus,9,0.926154017410456
1158,87840,news,newsscienceandtechnology,4,0.6977527225976362
1159,70913,news,newsscienceandtechnology,-1,0.0
1160,61572,news,newspolitics,8,1.0
1161,87543,news,newsscienceandtechnology,9,0.9621374692692836
1162,9056,news,newsus,-1,0.0
1163,36824,news,newspolitics,1,0.8565511999281499
1164,2311,news,newsus,6,0.9138278944165552
1165,118725,news,newsus,7,0.9178687149161988
1166,107541,news,newsopinion,8,0.8420238494658006
